Node,20483,28676,7,28682,2060,2062,63503,14356,47134,34847,51236,47142,42,43057,47154,63539,2100,20533,4146,57,6203,34881,47172,49221,20550,32839,59462,59464,59465,20555,10316,59467,65612,32847,26704,61524,32853,51286,63573,4186,20571,18528,8294,10342,61543,10349,57453,112,18545,57459,28792,4219,4220,28802,28803,134,59527,37000,6280,61578,59531,24716,59533,63631,26769,59539,26772,26773,63636,57495,20633,51355,28828,32925,4256,47264,41124,2222,59570,61624,43193,16570,24764,59580,10433,10434,10435,26824,28875,47308,28877,24782,65748,47317,2265,4318,43232,47328,47332,6373,24808,24813,45296,22770,30963,244,49397,12539,51455,28928,6411,57611,24848,273,4372,57622,26904,57625,57626,57627,4380,57630,47391,287,12579,4394,26923,18735,49456,24887,31031,65853,57663,33088,20801,322,24897,65858,323,31048,31049,49481,31053,31054,10575,49490,24916,49493,49499,352,12641,63841,43363,358,4455,4456,49510,57705,31089,45428,4475,2433,4481,393,12683,18827,2445,49552,8595,6553,51613,413,18848,8610,49575,33193,49578,47534,57779,61875,49604,65988,452,49610,61905,43475,29140,43477,22998,57814,47578,29150,29151,29152,49630,61922,31206,51686,66022,63977,6631,23021,49649,23032,506,35322,2559,61954,57860,57862,2568,61966,25104,528,8721,29208,541,64029,66081,12839,57897,2605,8755,31286,31287,64058,591,8790,2647,64088,49754,10844,27228,27229,8262,8805,8811,64107,21101,25197,19059,19063,60024,2685,51839,12929,2700,49806,8852,10902,19100,19101,51869,10911,669,10914,43686,51880,49840,39611,702,4799,58051,708,49861,60106,8908,64205,717,45777,66258,723,8913,725,726,727,728,58074,734,47839,33506,58082,60131,13029,62182,58087,745,747,56046,39664,754,755,60148,23290,51964,64253,767,51970,27398,23304,47884,15118,60178,6930,8979,8981,19223,21271,23321,4892,31517,23331,19236,56100,50229,810,64299,2860,15149,49968,64310,29502,9027,4936,9033,27472,15185,33616,9041,60245,4950,64342,50010,9053,50019,2916,31590,60267,2926,2927,45936,2928,52082,11124,29557,29558,33653,52088,66421,62330,2939,31611,31612,66426,2938,2943,19330,2947,66434,2949,29574,903,19336,2955,13197,910,9109,9113,922,50075,924,925,17311,23455,9121,25504,931,64423,64424,2985,64425,45996,2989,2990,2992,2994,947,948,949,9142,62390,9144,64446,9151,9152,37825,9154,50115,64447,64449,13254,967,66496,66497,52170,963,969,9165,972,50128,978,48084,52180,19414,29654,64471,11225,11226,27617,52194,995,56295,52202,62444,1005,27630,46067,1011,1012,46070,66550,1013,9209,48122,1016,50174,44032,60416,13318,13319,27657,19467,19468,1040,1041,3088,7185,50194,27669,27670,60434,3094,3096,42010,64539,1052,3100,25630,1055,23583,44064,64544,1059,50212,48165,29734,64545,3104,1065,46122,62506,9260,1069,1070,62508,66602,1066,25650,13362,11316,13365,1078,27699,39991,19513,39992,9275,9276,48188,48189,60475,1082,46145,60482,3133,58437,1094,23622,1098,3152,27728,3153,1107,27731,64596,1110,3154,7251,7255,46172,52317,60467,17503,1120,3169,5218,60515,60516,62564,29798,48230,48231,25705,7272,11373,1134,21617,25716,3194,9339,7291,7292,11392,27776,9346,11395,48256,62592,40070,23687,58503,5255,3210,31883,19596,31884,48269,48271,50316,27793,27794,3219,11412,11413,27795,48273,19608,48275,64665,31899,25756,3229,64668,66715,48288,7325,46242,3234,25765,3239,11431,19624,25768,46251,48299,3245,50348,58535,50352,48305,7346,11442,58541,60591,64692,7352,60600,7354,38078,23743,7360,9408,19649,19651,11460,25796,31938,38079,9416,48320,58564,38092,29901,38093,38094,60623,64716,58579,60629,7383,58586,13533,15582,52447,21728,11489,13538,23783,44264,50409,3304,44267,62699,9453,54513,50418,19699,48371,9461,25845,48374,48375,7413,64763,19709,42237,17664,11522,13573,48389,3106,1071,3107,9487,44303,64784,5396,44309,25882,48415,48417,3362,27939,3364,3112,48430,17716,50484,44342,48439,11577,9532,27965,60733,56641,3119,60748,3120,60753,3121,5460,48469,60758,19801,44378,27995,44379,48475,60763,3123,19808,11619,23911,58728,50538,60779,50540,15725,64874,60786,11636,60789,19830,38262,48504,60794,15740,5981,44425,25995,9612,11665,15761,42386,50578,5983,26009,48537,48543,13734,52646,64935,3499,48555,48557,42414,48559,5175,5554,48563,26036,26037,48564,52662,9656,56758,7609,26051,32195,32196,32197,32198,26058,64973,64974,7629,52694,7643,28127,13793,21989,1509,21996,28143,3569,56825,3581,44541,1534,65024,1537,3583,5635,7677,65036,9744,7697,26139,1564,5664,3617,56866,40487,7723,1588,9784,7736,1599,17987,30276,44611,3654,52807,54855,5699,5712,18002,13918,5727,9825,11873,44651,61038,50799,58994,1651,50804,63104,65157,5766,65163,52878,26255,26256,64650,13972,3735,26268,40606,24224,38560,61088,36515,44707,3749,63142,54951,48808,32425,64653,44715,3747,22189,3759,26290,38578,26292,44722,1718,5814,26297,1726,1727,20160,54977,1735,3783,9928,54987,38604,3789,20174,48846,1744,54993,1745,32468,1751,24280,66700,9951,30431,5857,1759,1761,1764,1767,3816,1769,65258,1773,1780,1781,22265,44795,44803,46852,16133,5894,44806,61187,1802,32525,12046,14094,63246,14097,1809,14100,1815,14104,1816,34588,14109,30493,12063,1824,18207,38686,38689,59170,3877,24357,34598,24360,3213,22314,3886,44847,50992,3889,1839,40755,3887,12086,42806,14137,1852,10044,59197,1853,1854,5954,5955,65348,61259,20300,26450,44883,5258,65367,24410,14171,61274,48989,61276,1887,1888,48991,61278,65375,1891,22373,44902,1895,20328,5984,1898,46956,10093,46959,65392,42865,61298,6005,6006,20343,7301,55163,20348,61309,1915,26495,18304,1920,61322,3978,3981,3986,1940,57236,46998,49047,1942,1945,10138,1946,1948,36764,57244,57245,51105,1956,26533,61350,53163,10161,32690,4019,61365,1974,7313,1980,57279,24515,22468,26570,49101,63440,14290,14291,2005,10198,49109,51160,10201,4057,61405,57310,4063,20450,63458,57322,18411,51179,57326,22518,22519,59386,57339,Total Distance,Average Distance
20483,0,11,6,12,6,6,13,5,17,9,9,16,7,13,15,13,7,3,12,8,8,10,16,17,4,9,10,10,10,4,11,9,13,8,13,14,8,9,13,11,3,3,6,13,15,12,13,8,3,13,12,11,11,13,13,7,12,12,7,15,11,4,11,14,14,11,14,13,14,14,2,9,14,9,10,17,11,7,10,15,12,4,4,13,13,13,12,8,13,16,14,4,11,15,8,12,12,16,17,7,5,5,14,6,7,8,17,11,5,14,6,8,5,9,12,10,8,12,11,11,11,12,14,9,11,6,7,3,17,6,8,11,13,11,3,10,6,10,9,9,9,17,8,9,13,16,5,16,17,10,11,14,12,8,7,7,16,12,8,15,8,8,8,8,11,2,9,15,7,8,6,9,3,8,15,10,15,13,8,14,14,11,9,16,15,12,7,13,3,9,14,8,7,8,15,15,9,7,12,13,7,4,13,3,8,11,10,14,9,11,11,14,4,7,9,6,8,13,12,12,12,9,9,10,11,13,8,8,10,13,5,14,10,11,7,10,11,12,4,5,4,5,15,12,8,11,11,5,11,13,4,4,8,13,9,13,15,9,6,11,10,7,7,11,6,16,10,13,9,16,11,10,9,11,11,12,12,8,11,14,11,8,17,12,13,8,10,11,13,11,11,11,17,3,9,12,9,9,10,3,13,6,16,8,9,10,5,5,2,9,10,2,5,13,7,10,12,10,5,6,12,9,9,8,10,11,5,13,11,17,9,12,5,10,5,13,12,16,12,13,15,13,5,12,9,10,12,6,11,11,14,12,12,10,12,11,4,12,10,13,10,10,5,14,12,9,10,11,11,6,10,11,6,2,11,4,9,12,11,14,11,16,12,12,12,13,12,11,10,11,14,12,11,11,12,12,12,5,11,10,13,10,9,10,6,10,10,12,11,5,11,15,7,4,10,11,13,12,12,7,11,9,7,14,11,12,15,11,11,16,11,11,12,14,11,6,15,16,12,11,13,6,6,9,10,13,11,6,13,13,16,13,12,15,13,10,13,5,10,3,16,13,11,6,15,11,14,13,11,14,15,12,11,11,14,10,11,4,12,12,12,11,13,13,6,14,13,13,16,17,16,10,15,15,13,9,9,3,10,12,14,13,10,13,12,10,12,9,10,14,8,16,6,11,13,10,14,15,15,11,17,17,5,10,13,10,2,6,13,11,9,10,13,7,11,13,16,15,13,4,11,9,12,13,5,14,16,16,7,8,7,12,12,12,8,17,6,17,13,13,6,13,13,9,16,12,13,14,6,13,12,5,7,13,17,12,8,12,8,16,9,12,11,14,13,10,15,11,12,4,5,12,5,6,13,6,12,13,10,18,12,13,10,12,13,14,12,12,14,6,12,11,7,6,2,13,11,5,15,6,8,15,14,11,13,6,6,18,11,6,18,18,6,13,6,14,7,12,10,18,14,12,14,11,16,12,10,16,7,17,16,8,9,8,13,17,7,6,14,17,14,10,8,13,11,14,13,14,14,13,9,17,14,3,15,9,15,16,13,13,4,13,5,7,6,12,7,8,12,13,13,12,3,12,15,12,8,7,15,9,11,13,8,14,7,7,10,13,14,5,8,13,7,14,14,14,14,10,9,13,9,9,14,8,11,12,7,8,13,14,13,14,9,12,12,6,9,7,9,5,2,9,1,10,9,13,9,14,9,12,10,10,11,6,13,10,6,10,10,12,9,13,13,5,9,13,6,8,4,13,13,9,9,10,11,12,4,6,11,13,13,14,14,6,8,9,7,14,14,10,13,9,10,10,14,5,10,10,13,4,12,14,10,15,9,14,9,13,7,14,15,10,3,10,9,13,10,13,10,11,10,11,12,2,10,12,9,12,10,13,11,2,14,11,10,12,6,13,3,10,13,14,8,11,12,12,11,13,11,12,11,12,10,4,14,14,14,5,7,15,16,12,7,14,6,13,5,11,5,12,5,12,8,6,14,14,10,4,12,11,9,12,4,9,4,12,4,12,13,7,11,11,12,11,13,13,5,12,12,8,13,13,7,8,11,15,1,12,13,9,11,4,4,15,14,16,12,13,15,16,11,12,4,12,12,2,8,12,16,12,15,12,14,15,6,7,2,11,11,1,16,10,11,4,11,16,11,12,10,12,9,16,15,11,12,13,12,13,11,9,10,7,12,12,16,11,11,8,11,15,12,9,11,11,3,5,11,16,12,6,6,11,12,16,7,12,12,15,12,11,1,13,12,3,8,13,5,5,10,13,10485,10.495495495495495
28676,11,0,10,1,11,12,12,10,9,5,10,9,9,10,8,12,12,10,12,10,9,4,9,10,10,5,9,10,10,9,5,11,14,6,3,11,6,10,12,11,9,10,8,7,10,8,8,10,11,9,2,11,11,2,3,10,11,5,9,11,11,11,12,9,4,12,4,4,10,8,9,9,3,4,10,10,8,12,11,12,9,9,10,6,6,5,7,4,3,11,4,11,11,11,13,8,9,11,10,10,10,10,5,6,4,10,10,5,13,4,9,9,10,10,8,8,3,9,9,9,9,9,12,11,5,12,4,10,12,9,3,14,9,3,8,12,9,13,11,4,3,13,4,4,5,13,8,12,11,11,4,10,9,9,13,13,13,9,4,6,12,13,11,8,4,11,14,13,7,8,12,9,11,8,13,4,13,6,10,13,12,14,9,13,13,9,4,10,13,10,7,4,4,3,13,12,3,11,13,11,8,14,11,14,11,5,14,13,9,10,13,13,13,11,8,5,11,11,13,3,10,14,8,3,2,12,12,7,13,12,14,4,2,2,8,7,7,12,7,14,10,9,8,13,10,4,13,13,6,4,10,9,10,5,11,5,5,10,13,8,12,12,10,12,13,9,6,13,12,7,12,13,7,13,13,13,13,11,12,7,4,11,10,2,12,11,13,14,6,8,14,13,10,14,9,13,13,10,1,14,6,7,9,8,8,8,8,6,12,10,4,12,8,6,8,14,12,12,8,12,11,2,7,10,9,1,8,5,9,10,10,11,12,9,11,12,2,10,14,13,9,13,12,4,3,2,5,12,12,10,12,3,3,12,14,13,9,14,13,13,1,11,8,12,4,10,8,9,12,12,11,12,7,11,8,12,10,12,12,13,11,8,14,14,14,13,13,12,11,9,8,9,12,8,8,5,8,11,12,11,4,11,12,13,13,11,11,8,12,10,12,8,12,8,2,12,4,4,2,11,13,9,12,8,12,2,11,13,12,10,13,13,7,7,12,10,6,11,5,6,3,8,7,9,10,10,7,10,3,3,11,10,9,5,9,11,11,11,11,11,7,10,12,9,8,1,11,10,12,12,9,7,11,12,8,12,12,11,5,6,6,11,3,5,6,6,8,7,9,10,11,10,11,12,12,9,9,10,10,11,4,11,10,3,10,10,10,9,8,12,9,11,7,10,12,10,13,12,8,2,10,10,11,9,7,9,13,10,9,7,9,9,6,5,7,6,9,9,7,9,10,9,10,3,7,4,9,9,8,4,5,8,5,5,4,10,7,10,11,4,9,8,11,12,9,7,11,8,9,8,5,8,8,11,10,9,9,11,9,9,8,6,10,13,11,8,13,8,7,8,11,6,7,7,6,8,4,7,8,11,11,6,2,7,7,13,12,11,13,12,11,7,6,11,13,5,7,9,7,14,13,8,10,7,6,13,5,11,7,7,11,11,12,12,6,5,5,4,7,11,12,12,11,7,8,12,9,7,7,11,12,14,3,13,10,11,6,13,8,11,4,7,4,12,7,12,12,12,12,11,9,11,13,13,9,3,9,12,12,9,12,4,7,11,12,11,12,7,14,12,4,11,13,8,12,11,7,12,8,6,7,3,6,6,11,11,5,11,12,12,8,14,13,12,12,7,12,10,9,11,6,5,12,7,6,6,10,5,5,5,6,5,4,13,13,10,8,11,2,13,10,14,11,2,13,7,12,10,14,13,15,12,9,11,14,6,10,4,15,9,11,7,8,9,14,8,10,13,13,3,10,11,6,7,9,9,12,13,9,6,3,11,7,11,10,14,10,12,15,8,14,7,4,4,11,12,12,4,9,14,8,7,5,11,11,13,8,6,5,11,10,12,9,12,3,9,4,10,14,8,3,13,13,11,8,13,11,6,7,9,13,12,7,14,6,14,6,13,13,13,6,4,11,15,15,14,16,12,16,11,15,14,15,9,11,11,6,12,12,11,9,14,6,4,11,13,12,15,11,15,11,15,6,11,4,4,15,11,8,7,10,13,14,6,14,10,8,12,10,10,12,14,8,13,3,9,10,12,6,11,13,14,12,11,12,10,12,3,11,9,13,13,10,8,7,9,14,13,8,10,13,13,9,10,12,11,11,12,8,6,7,14,9,8,11,10,10,8,6,11,9,10,4,12,11,11,12,12,11,10,8,8,8,11,12,5,12,13,5,8,7,9,11,2,11,5,6,5,11,10,10,9,9,8,12,7,3,9,11,11,10,8,5,9,10,6,11,10,7,10,10,12,8,12,9,8,8,7,10,9,9281,9.29029029029029
7,6,10,0,10,1,2,9,6,11,12,9,11,1,7,12,9,2,8,9,2,6,12,10,14,9,12,9,9,9,9,5,8,11,12,7,13,12,9,9,10,9,5,6,8,14,9,12,2,5,12,10,10,9,11,11,1,11,11,6,13,10,7,10,13,8,10,8,7,13,13,8,9,10,13,9,11,5,2,9,12,6,6,8,13,8,7,8,11,10,11,10,8,10,10,3,8,6,11,11,5,9,8,11,11,12,2,13,11,4,9,5,7,9,3,9,9,11,11,10,10,8,11,9,3,10,2,10,6,12,10,13,10,12,12,9,4,11,9,3,14,13,12,13,14,7,11,10,12,13,4,10,13,6,2,3,3,11,11,13,10,4,3,4,2,10,6,4,10,8,7,5,3,7,9,10,13,10,12,7,11,9,10,3,11,11,6,11,7,3,8,12,12,12,12,10,12,13,6,10,12,7,4,8,4,2,13,5,11,8,10,6,10,3,1,10,11,2,12,10,9,11,4,10,12,11,12,2,9,5,12,4,8,11,10,7,10,10,11,10,4,7,7,15,7,8,10,7,5,10,7,8,8,7,7,3,7,10,8,5,5,4,3,6,5,5,14,11,11,3,10,9,4,10,5,5,6,6,7,5,12,12,7,14,8,9,7,4,5,12,5,5,5,15,5,8,11,3,8,10,6,13,7,15,8,3,4,7,11,6,6,13,6,8,12,9,4,9,6,7,6,8,12,3,5,4,9,7,13,5,15,6,8,6,4,7,7,11,15,8,7,9,7,4,6,13,12,13,5,10,7,8,12,12,9,8,7,8,8,9,8,11,4,9,8,6,3,4,5,5,7,4,5,8,7,5,6,3,9,9,9,8,10,8,8,8,9,6,5,4,5,13,6,9,5,6,12,6,8,9,8,7,4,8,9,5,4,4,6,5,8,5,13,6,9,12,9,7,6,9,6,5,8,6,13,5,9,10,6,5,10,10,6,6,12,5,8,9,14,6,5,8,9,9,3,4,7,9,9,9,9,13,7,6,9,12,4,7,8,4,7,10,12,5,8,13,11,13,7,5,9,14,6,5,5,13,9,5,7,6,9,6,5,8,7,10,8,7,7,12,12,12,4,10,11,10,8,3,8,4,9,8,9,4,9,11,4,8,9,10,9,7,12,8,5,10,8,10,11,14,12,13,12,8,10,9,4,4,9,7,5,9,10,9,11,5,9,13,14,7,9,10,7,8,11,10,12,13,14,10,11,11,6,9,9,12,14,11,14,12,12,10,7,12,8,14,10,8,8,9,8,10,10,10,8,14,7,10,11,10,14,9,10,10,10,12,10,11,11,6,9,1,6,11,12,8,11,12,7,4,14,11,7,12,6,7,10,11,11,10,2,11,5,8,5,5,8,5,9,9,5,3,9,13,5,13,5,10,13,5,10,13,12,2,12,11,8,9,9,4,14,8,6,8,5,10,11,9,10,11,12,11,4,12,4,8,12,9,5,8,12,8,4,12,9,10,9,9,9,9,9,9,12,10,3,9,13,9,11,9,7,2,9,10,6,5,8,6,9,11,9,10,8,3,6,10,8,9,4,9,10,5,9,9,8,6,4,11,8,9,2,10,11,3,9,9,8,9,7,9,8,11,11,9,10,5,11,4,10,13,12,12,12,12,10,10,5,9,4,11,3,7,4,6,12,5,12,5,8,4,10,5,6,9,4,11,4,5,11,5,10,6,12,7,6,4,9,5,3,3,10,7,5,11,10,10,10,2,3,10,7,8,8,14,7,7,4,7,12,12,10,11,10,11,11,13,4,7,11,7,4,6,13,11,9,6,11,9,13,12,13,9,7,8,7,12,7,11,7,5,9,11,6,6,6,9,6,6,6,9,7,7,5,13,6,10,7,11,7,6,9,7,10,4,6,7,7,6,9,6,11,6,7,5,9,8,8,11,4,3,9,15,7,11,8,5,10,3,6,4,7,4,7,11,5,11,8,5,4,6,5,8,8,5,12,6,8,9,9,7,7,8,6,6,7,7,7,5,6,6,7,7,8,4,4,10,14,5,9,8,8,10,5,5,15,14,15,7,7,14,15,10,7,9,7,6,7,5,6,11,6,11,11,8,15,3,4,8,10,10,6,15,4,10,4,5,14,8,9,7,6,8,12,13,5,6,7,6,7,12,8,9,9,6,9,14,11,5,13,8,14,6,9,5,10,6,11,10,14,8,5,6,5,6,14,8,6,10,14,11,9,7,9,11,4,9,12,10,10,9,12,8310,8.318318318318319
28682,12,1,10,0,11,12,12,11,8,5,10,8,9,10,7,12,12,11,12,10,10,4,8,9,11,5,8,9,9,10,5,10,14,7,3,10,6,10,12,11,10,11,9,7,9,8,7,10,12,8,1,11,11,1,2,10,10,4,10,10,10,12,11,8,4,11,4,4,9,7,10,9,2,4,10,9,8,12,10,11,9,10,11,5,6,5,7,5,2,10,3,12,10,10,13,8,9,10,9,11,11,11,4,7,5,10,9,5,12,3,10,8,11,10,8,7,4,8,8,8,9,8,11,11,6,12,5,11,11,10,4,13,8,2,9,12,10,12,11,5,4,12,5,5,5,12,9,11,10,11,4,9,9,9,13,13,12,8,4,5,13,13,12,8,4,12,14,12,8,9,12,9,12,9,13,3,13,5,9,12,12,13,9,12,12,9,5,10,13,9,6,5,5,4,13,11,3,11,13,10,9,13,11,14,11,4,15,12,8,9,14,13,12,11,9,6,11,10,13,3,9,14,9,2,1,11,12,8,14,11,13,4,3,2,9,8,8,11,8,13,11,10,7,13,10,4,14,14,7,4,11,10,10,5,11,5,4,10,14,8,12,13,9,12,14,8,7,12,12,6,12,13,8,13,13,13,13,10,12,6,3,10,9,2,12,10,13,14,5,8,14,13,9,14,9,12,13,10,2,15,5,8,8,9,8,8,9,7,13,11,3,13,9,5,9,14,12,13,9,13,11,3,7,11,9,1,9,4,9,9,11,11,13,9,12,12,1,9,14,13,8,13,11,4,4,3,4,11,11,10,12,2,2,11,14,14,10,14,12,13,2,11,9,12,4,10,8,9,12,13,11,12,8,12,8,13,10,12,12,13,11,7,14,15,14,13,13,12,11,9,7,9,12,8,8,4,8,12,12,11,4,11,11,12,12,11,11,8,12,11,12,7,11,9,3,12,4,4,2,10,13,9,11,7,12,2,10,13,12,9,13,13,7,6,12,11,5,10,5,6,3,9,8,9,10,10,8,11,3,3,10,10,9,4,8,11,11,12,11,12,6,9,12,10,7,1,10,10,12,11,8,7,11,12,7,12,12,12,5,7,6,11,3,5,7,6,8,7,8,9,10,10,10,11,12,8,9,11,10,11,4,11,10,3,9,10,10,10,9,11,9,10,8,10,12,11,12,11,7,2,9,9,12,10,7,9,14,11,9,7,10,10,6,6,7,6,8,8,7,10,9,10,10,2,8,3,8,8,8,5,6,8,5,5,5,9,8,9,10,3,10,8,10,11,8,8,11,8,10,8,5,9,9,11,9,9,9,10,9,8,9,6,9,13,10,9,12,9,7,9,11,6,8,8,6,9,3,7,8,10,10,6,2,7,7,13,11,10,13,12,10,7,7,10,14,5,7,10,6,13,13,7,9,7,5,13,6,10,7,8,10,10,12,11,7,5,6,4,7,10,12,12,11,7,7,11,10,6,7,10,11,14,4,14,10,10,7,14,7,10,4,7,5,12,6,12,12,12,12,11,10,10,13,13,8,4,8,11,12,9,12,4,8,10,13,11,13,8,13,12,4,11,13,8,11,11,8,13,7,7,7,3,7,6,12,12,6,11,11,12,8,14,13,12,12,7,12,11,10,11,7,6,12,7,6,5,11,6,4,4,5,4,5,13,13,11,8,12,3,13,11,14,12,3,14,6,13,9,14,13,15,13,9,12,14,6,11,5,15,9,12,6,8,10,14,8,11,13,13,2,10,12,6,7,10,9,12,13,9,6,3,10,6,12,9,14,11,11,15,9,14,7,5,5,10,13,13,5,9,13,8,6,5,10,12,12,8,5,6,10,9,13,10,13,4,9,5,10,14,8,4,13,13,12,8,13,12,6,7,9,14,13,6,14,6,14,7,13,14,12,6,3,12,15,15,14,16,12,16,10,15,14,15,10,11,11,5,13,13,10,8,14,7,4,12,13,13,15,12,15,12,15,6,12,3,4,15,12,8,7,9,13,14,6,15,10,9,12,10,11,13,15,8,14,3,9,11,12,6,10,13,14,13,12,11,9,13,3,11,10,12,14,11,7,6,8,14,13,7,9,12,13,10,10,12,12,12,12,7,6,6,13,8,7,12,11,11,9,5,12,8,10,4,13,11,10,13,12,12,10,8,7,7,11,12,5,12,13,4,7,6,10,11,2,10,5,6,5,12,9,10,10,9,7,13,8,3,8,11,12,11,8,5,8,11,6,11,9,6,10,11,12,7,13,9,7,9,8,9,8,9272,9.28128128128128
2060,6,11,1,11,0,1,10,6,12,12,9,12,2,8,13,10,1,8,9,3,6,12,11,15,9,12,9,9,9,9,6,8,12,12,8,13,12,9,10,10,9,5,6,9,14,10,12,3,5,12,11,10,9,12,12,2,11,11,6,14,10,7,10,13,9,10,9,8,13,13,8,9,11,13,9,12,6,1,9,13,7,6,8,13,9,8,9,11,11,12,11,8,10,11,2,9,7,12,12,5,9,8,12,11,12,3,14,12,4,10,5,7,9,4,10,9,11,11,10,10,9,11,10,4,11,2,10,6,13,10,13,10,12,13,9,5,11,9,4,14,14,13,13,14,8,12,10,13,14,5,11,13,7,3,3,3,12,11,13,11,3,2,4,3,11,6,3,11,8,7,5,4,7,9,11,13,11,13,7,12,10,10,4,12,12,7,11,8,3,8,13,12,12,12,11,13,13,6,11,12,7,4,9,4,3,13,4,12,8,10,5,11,3,1,10,11,2,12,11,10,11,3,10,13,12,12,2,9,4,12,4,9,12,11,7,10,11,11,10,4,7,7,15,7,8,11,6,5,11,8,8,8,7,8,3,8,11,8,5,6,4,3,6,5,5,15,11,12,3,11,10,4,10,5,5,6,6,7,6,13,12,7,15,9,10,7,4,5,12,6,5,5,16,5,8,11,3,8,11,6,13,7,16,8,4,5,7,11,6,6,14,6,8,12,9,4,10,5,7,6,9,13,4,5,5,10,7,14,6,16,6,9,6,5,7,8,12,15,7,8,10,8,4,7,14,13,13,5,10,8,9,13,13,9,7,6,8,7,9,8,12,5,9,9,7,4,5,6,6,7,5,6,8,7,6,6,4,10,10,9,9,11,7,7,7,8,6,6,5,6,13,7,10,6,7,12,7,8,10,9,8,5,8,9,5,5,5,7,6,8,6,14,6,9,13,10,8,7,10,6,5,8,6,13,6,10,11,5,6,11,10,5,7,13,6,8,10,15,7,6,9,9,9,4,5,8,10,9,10,10,14,8,7,10,12,5,8,8,5,7,11,12,6,8,14,12,13,8,6,10,14,7,6,6,13,9,6,7,7,10,7,6,9,8,10,9,8,8,13,13,13,5,11,12,10,8,4,8,5,10,9,10,5,10,11,5,9,9,10,10,7,13,8,6,9,8,11,12,14,13,14,13,8,10,10,5,4,9,8,6,9,10,10,11,6,10,14,14,8,9,10,7,9,12,10,13,14,15,10,11,11,7,10,10,12,15,11,15,12,13,10,8,12,8,15,11,9,9,9,9,11,10,10,9,15,8,10,11,10,15,9,11,10,11,12,10,12,11,7,9,1,7,11,12,9,11,13,8,5,15,11,8,13,7,8,11,11,11,11,2,11,6,8,5,5,9,6,9,10,5,2,10,13,6,13,5,10,14,6,10,14,13,2,12,11,9,9,10,5,15,9,7,9,6,11,11,10,11,11,13,12,3,12,3,9,13,9,5,9,13,9,5,12,10,10,10,10,10,10,10,9,13,11,3,10,13,10,12,10,8,2,10,10,6,5,9,6,9,11,10,11,9,3,7,11,9,9,4,10,10,6,10,9,9,6,4,11,9,10,2,10,12,2,10,10,9,10,7,9,9,11,11,10,10,6,11,4,10,14,13,13,13,12,11,11,5,9,4,12,3,7,3,6,13,4,12,4,9,3,11,4,5,10,4,12,5,5,12,4,11,6,12,8,6,3,10,5,2,3,11,8,5,11,10,11,11,2,3,11,8,9,9,14,7,7,3,7,13,13,10,12,10,12,12,13,4,6,12,8,4,7,13,11,10,6,12,9,13,12,13,10,7,8,7,12,8,12,8,4,10,12,5,6,6,9,6,6,7,9,8,6,5,14,5,10,6,11,7,6,9,8,11,4,5,6,6,5,8,5,11,5,6,4,9,9,9,12,4,3,10,15,6,11,9,5,11,3,5,4,6,4,6,11,5,12,9,4,4,7,6,8,7,5,12,6,9,9,8,8,7,7,5,7,6,8,8,5,7,7,7,7,7,4,4,10,14,5,10,9,8,10,5,5,15,14,15,6,7,15,15,10,6,9,8,7,7,5,7,12,7,12,11,9,15,3,4,8,11,10,6,15,5,11,4,6,15,8,9,7,7,8,13,14,6,7,8,7,8,12,8,9,9,7,10,15,11,6,13,8,14,7,9,6,10,6,11,11,15,9,5,6,6,7,15,8,7,9,14,11,10,7,10,11,4,9,12,10,10,9,12,8709,8.717717717717719
