ID,center_x,center_y,jinkou
86,1044.5,1357.5,3004
87,1044.0,1357.0,48
88,1044.5,1357.0,190
89,1045.0,1357.5,2200
90,1045.0,1357.0,799
91,1046.0,1357.5,98
92,1046.5,1357.5,3105
93,1046.0,1357.0,164
94,1046.5,1357.0,2415
95,1047.0,1357.5,2655
96,1047.5,1357.5,3262
97,1047.0,1357.0,2634
98,1047.5,1357.0,3838
99,1048.0,1357.5,2134
100,1048.5,1357.5,3010
101,1048.0,1357.0,1740
102,1048.5,1357.0,1229
103,1049.0,1357.5,348
104,1049.5,1357.5,7
105,1049.0,1357.0,874
106,1049.5,1357.0,1004
107,1040.0,1356.5,118
108,1040.0,1356.0,112
109,1040.5,1356.0,86
110,1041.0,1356.5,637
111,1041.5,1356.5,2657
112,1041.0,1356.0,13
113,1041.5,1356.0,729
114,1042.0,1356.5,1730
115,1042.0,1356.0,4616
116,1042.5,1356.0,1816
117,1043.0,1356.5,9
118,1043.5,1356.5,80
119,1043.0,1356.0,195
120,1044.0,1356.5,151
121,1044.5,1356.5,100
122,1044.0,1356.0,2
123,1044.5,1356.0,124
124,1045.0,1356.5,13
125,1045.0,1356.0,90
126,1045.5,1356.0,4
127,1046.5,1356.5,25
128,1046.0,1356.0,101
129,1046.5,1356.0,75
130,1047.0,1356.5,275
131,1047.5,1356.5,4852
132,1047.0,1356.0,3
133,1047.5,1356.0,916
134,1048.0,1356.5,2878
135,1048.5,1356.5,1175
136,1048.0,1356.0,477
137,1048.5,1356.0,231
138,1049.0,1356.5,100
139,1049.5,1356.5,1170
140,1049.0,1356.0,529
141,1049.5,1356.0,2189
142,1040.0,1355.5,437
143,1040.5,1355.5,150
144,1040.0,1355.0,1775
145,1040.5,1355.0,226
146,1041.0,1355.5,272
147,1041.0,1355.0,113
148,1041.5,1355.0,320
149,1042.0,1355.5,2939
150,1042.5,1355.5,4597
151,1042.0,1355.0,1318
152,1042.5,1355.0,2127
153,1043.0,1355.5,1787
154,1043.0,1355.0,1648
155,1044.0,1355.5,1
156,1044.0,1355.0,36
157,1044.5,1355.0,8
158,1048.0,1355.5,78
159,1048.5,1355.5,76
160,1048.5,1355.0,76
161,1049.0,1355.5,309
162,1049.5,1355.5,1745
163,1049.0,1355.0,347
164,1049.5,1355.0,227
165,1040.0,1354.5,4391
166,1040.5,1354.5,1629
167,1040.0,1354.0,1440
168,1040.5,1354.0,2479
169,1041.0,1354.5,537
170,1041.5,1354.5,117
171,1041.0,1354.0,2404
172,1041.5,1354.0,542
173,1042.0,1354.5,68
174,1042.5,1354.5,99
175,1042.0,1354.0,290
176,1042.5,1354.0,115
177,1043.0,1354.5,90
178,1043.0,1354.0,51
179,1043.5,1354.0,9
180,1044.5,1354.5,18
181,1044.0,1354.0,37
182,1049.5,1354.5,74
183,1049.5,1354.0,43
184,1040.0,1353.5,1763
185,1040.5,1353.5,2601
186,1040.0,1353.0,389
187,1040.5,1353.0,1387
188,1041.0,1353.5,3403
189,1041.5,1353.5,3539
190,1041.0,1353.0,2651
191,1041.5,1353.0,1695
192,1042.0,1353.5,1275
193,1042.5,1353.5,986
194,1042.0,1353.0,2712
195,1042.5,1353.0,1590
196,1043.0,1353.5,70
197,1043.0,1353.0,57
198,1043.5,1353.0,41
199,1044.5,1353.0,19
200,1049.0,1353.5,36
201,1049.5,1353.5,1309
202,1049.0,1353.0,6
203,1049.5,1353.0,1641
204,1040.0,1352.5,34
205,1040.5,1352.5,162
206,1040.0,1352.0,44
207,1040.5,1352.0,170
208,1042.0,1352.5,563
209,1042.5,1352.5,453
210,1043.5,1352.5,7
211,1044.0,1352.5,172
212,1044.5,1352.5,17
213,1044.5,1352.0,6
214,1046.0,1352.5,1
215,1046.0,1352.0,13
216,1049.5,1352.5,233
217,1049.0,1352.0,180
218,1049.5,1352.0,76
219,1040.0,1351.5,107
220,1040.5,1351.5,96
221,1040.5,1351.0,30
222,1041.0,1351.5,55
223,1041.0,1351.0,188
224,1041.5,1351.0,19
225,1044.0,1351.0,10
226,1044.5,1351.0,1147
227,1045.5,1351.5,17
228,1045.0,1351.0,1190
229,1045.5,1351.0,114
230,1046.0,1351.5,50
231,1046.0,1351.0,9
232,1046.5,1351.0,20
233,1047.0,1351.0,4
234,1049.0,1351.5,56
235,1040.5,1350.5,15
236,1040.0,1350.0,54
237,1041.0,1350.5,122
238,1041.5,1350.5,36
239,1041.0,1350.0,139
240,1041.5,1350.0,38
241,1042.5,1350.5,2
242,1042.0,1350.0,6
243,1042.5,1350.0,30
244,1044.0,1350.5,709
245,1044.5,1350.5,1718
246,1044.0,1350.0,1144
247,1044.5,1350.0,1653
248,1045.0,1350.5,1977
249,1045.5,1350.5,1089
250,1045.0,1350.0,1305
251,1045.5,1350.0,457
252,1046.5,1350.5,4
253,1046.0,1350.0,45
254,1046.5,1350.0,133
255,1047.0,1350.5,48
256,1047.5,1350.5,44
257,1047.0,1350.0,16
258,1047.5,1350.0,74
259,1048.0,1350.5,6
260,1048.0,1350.0,4
261,1050.0,1359.5,1528
262,1050.5,1359.5,3541
263,1050.0,1359.0,192
264,1050.5,1359.0,966
265,1051.0,1359.5,3017
266,1051.5,1359.5,3286
267,1051.0,1359.0,2932
268,1051.5,1359.0,3915
269,1052.0,1359.5,4175
270,1052.5,1359.5,5704
271,1052.0,1359.0,3495
272,1052.5,1359.0,4766
273,1053.0,1359.5,6698
274,1053.5,1359.5,3423
275,1053.0,1359.0,5077
276,1053.5,1359.0,3998
277,1054.0,1359.5,921
278,1054.0,1359.0,3309
279,1054.5,1359.0,180
280,1055.0,1359.0,2
281,1056.5,1359.5,3393
282,1056.0,1359.0,957
283,1056.5,1359.0,4652
284,1057.0,1359.5,2089
285,1057.0,1359.0,2670
286,1050.0,1358.5,10
287,1050.5,1358.5,2
288,1050.0,1358.0,443
289,1050.5,1358.0,1033
290,1051.0,1358.5,971
291,1051.5,1358.5,3888
292,1051.0,1358.0,2045
293,1051.5,1358.0,3517
294,1052.0,1358.5,3250
295,1052.5,1358.5,3460
296,1052.0,1358.0,4164
297,1052.5,1358.0,3201
298,1053.0,1358.5,5873
299,1053.5,1358.5,5578
300,1053.0,1358.0,4334
301,1053.5,1358.0,4742
302,1054.0,1358.5,5362
303,1054.5,1358.5,38
304,1054.0,1358.0,1192
305,1054.5,1358.0,228
306,1055.0,1358.0,3
307,1056.0,1358.0,6
308,1050.0,1357.5,286
309,1050.5,1357.5,1953
310,1050.0,1357.0,540
311,1050.5,1357.0,2177
312,1051.0,1357.5,1969
313,1051.5,1357.5,2210
314,1051.0,1357.0,1710
315,1051.5,1357.0,102
316,1052.0,1357.5,2118
317,1052.5,1357.5,4824
318,1052.0,1357.0,38
319,1052.5,1357.0,2168
320,1053.0,1357.5,4438
321,1053.5,1357.5,1829
322,1053.0,1357.0,3667
323,1053.5,1357.0,4112
324,1054.0,1357.5,5718
325,1054.5,1357.5,4179
326,1054.0,1357.0,5108
327,1054.5,1357.0,3176
328,1055.0,1357.5,267
329,1055.5,1357.5,586
330,1055.0,1357.0,446
331,1055.5,1357.0,2225
332,1056.0,1357.0,611
333,1050.0,1356.5,50
334,1050.5,1356.5,327
335,1050.0,1356.0,1252
336,1051.0,1356.5,882
337,1051.5,1356.5,56
338,1051.0,1356.0,13
339,1051.5,1356.0,1
340,1052.0,1356.5,3
341,1052.5,1356.5,311
342,1053.0,1356.5,892
343,1053.5,1356.5,1770
344,1053.0,1356.0,59
345,1054.0,1356.5,2491
346,1054.5,1356.5,4050
347,1054.0,1356.0,129
348,1054.5,1356.0,2418
349,1055.0,1356.5,2266
350,1055.5,1356.5,1002
351,1055.0,1356.0,4027
352,1055.5,1356.0,5978
353,1056.0,1356.5,4341
354,1056.5,1356.5,2750
355,1056.0,1356.0,5191
356,1056.5,1356.0,3342
357,1057.0,1356.0,33
358,1057.5,1356.0,1236
359,1058.0,1356.0,2
360,1050.0,1355.5,109
361,1052.0,1355.5,2
362,1052.5,1355.5,19
363,1052.5,1355.0,39
364,1053.0,1355.5,31
365,1054.0,1355.5,13
366,1054.5,1355.5,26
367,1055.0,1355.5,1371
368,1055.5,1355.5,5565
369,1055.5,1355.0,2713
370,1056.0,1355.5,5305
371,1056.5,1355.5,5713
372,1056.0,1355.0,4750
373,1056.5,1355.0,4398
374,1057.0,1355.5,3292
375,1057.5,1355.5,5458
376,1057.0,1355.0,6005
377,1057.5,1355.0,4765
378,1058.0,1355.5,79
379,1058.5,1355.5,384
380,1058.0,1355.0,3033
381,1058.5,1355.0,3762
382,1059.0,1355.0,1742
383,1059.5,1355.0,25
384,1050.0,1354.0,804
385,1050.5,1354.0,1885
386,1051.0,1354.0,1208
387,1051.5,1354.0,33
388,1052.0,1354.5,4
389,1052.5,1354.5,18
390,1052.0,1354.0,1443
391,1052.5,1354.0,209
392,1053.0,1354.5,47
393,1054.0,1354.0,1
394,1055.5,1354.5,861
395,1055.0,1354.0,7
396,1055.5,1354.0,22
397,1056.0,1354.5,2903
398,1056.5,1354.5,3649
399,1056.0,1354.0,203
400,1056.5,1354.0,2893
401,1057.0,1354.5,1224
402,1057.5,1354.5,5382
403,1057.0,1354.0,3638
404,1057.5,1354.0,6241
405,1058.0,1354.5,3699
406,1058.5,1354.5,4555
407,1058.0,1354.0,5539
408,1058.5,1354.0,4695
409,1059.0,1354.5,5296
410,1059.5,1354.5,2016
411,1059.0,1354.0,6751
412,1059.5,1354.0,5214
413,1050.0,1353.5,1659
414,1050.5,1353.5,2881
415,1050.0,1353.0,2159
416,1050.5,1353.0,2372
417,1051.0,1353.5,1865
418,1051.5,1353.5,1350
419,1051.0,1353.0,2765
420,1051.5,1353.0,2476
421,1052.0,1353.5,486
422,1052.5,1353.5,234
423,1052.0,1353.0,3038
424,1052.5,1353.0,956
425,1054.5,1353.5,2
426,1056.0,1353.5,3
427,1056.5,1353.5,430
428,1057.0,1353.5,2031
429,1057.5,1353.5,4179
430,1057.0,1353.0,164
431,1057.5,1353.0,2042
432,1058.0,1353.5,4009
433,1058.5,1353.5,4147
434,1058.0,1353.0,2541
435,1058.5,1353.0,2874
436,1059.0,1353.5,5615
437,1059.5,1353.5,4812
438,1059.0,1353.0,4386
439,1059.5,1353.0,3038
440,1050.0,1352.5,840
441,1050.5,1352.5,1977
442,1050.0,1352.0,117
443,1050.5,1352.0,2819
444,1051.0,1352.5,3247
445,1051.5,1352.5,2431
446,1051.0,1352.0,3357
447,1051.5,1352.0,1427
448,1052.0,1352.5,2891
449,1052.5,1352.5,804
450,1052.0,1352.0,1552
451,1052.5,1352.0,1108
452,1053.0,1352.5,6
453,1053.0,1352.0,3
454,1056.0,1352.5,2
455,1057.5,1352.5,463
456,1057.5,1352.0,16
457,1058.0,1352.5,1730
458,1058.5,1352.5,1522
459,1058.0,1352.0,1995
460,1058.5,1352.0,1488
461,1059.0,1352.5,2781
462,1059.5,1352.5,2602
463,1059.0,1352.0,2462
464,1059.5,1352.0,1807
465,1050.0,1351.5,306
466,1050.5,1351.5,2151
467,1050.0,1351.0,212
468,1050.5,1351.0,947
469,1051.0,1351.5,1331
470,1051.5,1351.5,2168
471,1051.0,1351.0,2110
472,1051.5,1351.0,2645
473,1052.0,1351.5,1434
474,1052.5,1351.5,936
475,1052.0,1351.0,2122
476,1052.5,1351.0,1885
477,1053.0,1351.5,73
478,1053.0,1351.0,525
479,1053.5,1351.0,6
480,1054.0,1351.0,2
481,1058.0,1351.5,410
482,1058.5,1351.5,2534
483,1058.5,1351.0,430
484,1059.0,1351.5,1149
485,1059.5,1351.5,1415
486,1059.5,1351.0,1236
487,1050.5,1350.5,205
488,1050.5,1350.0,6
489,1051.0,1350.5,656
490,1051.5,1350.5,2920
491,1051.0,1350.0,2563
492,1051.5,1350.0,1875
493,1052.0,1350.5,2279
494,1052.5,1350.5,866
495,1052.0,1350.0,2093
496,1052.5,1350.0,1661
497,1053.0,1350.5,2239
498,1053.5,1350.5,458
499,1053.0,1350.0,2135
500,1053.5,1350.0,1051
501,1057.0,1350.0,5
502,1059.5,1350.5,125
503,1061.0,1357.5,3072
504,1061.5,1357.5,2102
505,1061.0,1357.0,3491
506,1061.5,1357.0,3068
507,1062.0,1357.5,817
508,1062.0,1357.0,130
509,1061.0,1356.5,2522
510,1061.5,1356.5,2482
511,1062.0,1356.5,12
512,1062.5,1356.5,6
513,1062.5,1356.0,9
514,1068.5,1356.0,3
515,1069.0,1356.5,1
516,1069.0,1356.0,30
517,1069.5,1356.0,1660
518,1060.5,1355.5,1
519,1060.0,1355.0,18
520,1060.5,1355.0,9
521,1061.0,1355.5,1
522,1061.5,1355.5,2
523,1061.0,1355.0,624
524,1061.5,1355.0,1210
525,1062.0,1355.5,1
526,1062.0,1355.0,11
527,1062.5,1355.0,41
528,1063.0,1355.0,27
529,1065.0,1355.0,67
530,1068.5,1355.5,1
531,1069.0,1355.5,2027
532,1069.5,1355.5,6387
533,1069.0,1355.0,5277
534,1069.5,1355.0,5926
535,1060.0,1354.5,2663
536,1060.5,1354.5,1570
537,1060.0,1354.0,4298
538,1060.5,1354.0,4547
539,1061.0,1354.5,3181
540,1061.5,1354.5,3899
541,1061.0,1354.0,4216
542,1061.5,1354.0,4287
543,1062.0,1354.5,2551
544,1062.0,1354.0,4277
545,1062.5,1354.0,2721
546,1063.5,1354.5,177
547,1063.5,1354.0,278
548,1064.5,1354.5,764
549,1064.0,1354.0,288
550,1064.5,1354.0,361
551,1065.0,1354.5,870
552,1065.0,1354.0,1586
553,1065.5,1354.0,1208
554,1066.0,1354.5,948
555,1066.5,1354.5,166
556,1066.0,1354.0,5869
557,1066.5,1354.0,581
558,1067.0,1354.0,1
559,1068.0,1354.5,202
560,1068.5,1354.5,1910
561,1068.0,1354.0,2797
562,1068.5,1354.0,4147
563,1069.0,1354.5,2036
564,1069.5,1354.5,3172
565,1069.0,1354.0,2550
566,1069.5,1354.0,4406
567,1060.0,1353.5,4853
568,1060.5,1353.5,4698
569,1060.0,1353.0,2673
570,1060.5,1353.0,4137
571,1061.0,1353.5,3436
572,1061.5,1353.5,5151
573,1061.0,1353.0,5596
574,1061.5,1353.0,5908
575,1062.0,1353.5,6663
576,1062.5,1353.5,3782
577,1062.0,1353.0,7141
578,1062.5,1353.0,6696
579,1063.0,1353.5,355
580,1063.5,1353.5,1241
581,1063.0,1353.0,5528
582,1063.5,1353.0,5665
583,1064.0,1353.5,1525
584,1064.5,1353.5,2511
585,1064.0,1353.0,3734
586,1064.5,1353.0,3833
587,1065.0,1353.5,4973
588,1065.5,1353.5,844
589,1065.0,1353.0,3948
590,1065.5,1353.0,1570
591,1066.0,1353.5,143
592,1066.5,1353.5,1
593,1066.0,1353.0,22
594,1066.5,1353.0,425
595,1067.5,1353.5,2509
596,1067.0,1353.0,1221
597,1067.5,1353.0,670
598,1068.0,1353.5,4479
599,1068.5,1353.5,5337
600,1068.0,1353.0,3894
601,1068.5,1353.0,2940
602,1069.0,1353.5,3105
603,1069.5,1353.5,3224
604,1069.0,1353.0,3288
605,1069.5,1353.0,3822
606,1060.0,1352.5,1907
607,1060.5,1352.5,2505
608,1060.0,1352.0,2554
609,1060.5,1352.0,1352
610,1061.0,1352.5,3180
611,1061.5,1352.5,4320
612,1061.0,1352.0,978
613,1061.5,1352.0,2505
614,1062.0,1352.5,4457
615,1062.5,1352.5,5389
616,1062.0,1352.0,2141
617,1062.5,1352.0,3168
618,1063.0,1352.5,6154
619,1063.5,1352.5,5755
620,1063.0,1352.0,3683
621,1063.5,1352.0,3169
622,1064.0,1352.5,2248
623,1064.5,1352.5,3407
624,1064.0,1352.0,2699
625,1064.5,1352.0,3225
626,1065.0,1352.5,4606
627,1065.5,1352.5,4461
628,1065.0,1352.0,3492
629,1065.5,1352.0,4265
630,1066.0,1352.5,3821
631,1066.5,1352.5,3489
632,1066.0,1352.0,3392
633,1066.5,1352.0,2990
634,1067.0,1352.5,5300
635,1067.5,1352.5,1340
636,1067.0,1352.0,2689
637,1067.5,1352.0,2437
638,1068.0,1352.5,2469
639,1068.5,1352.5,4061
640,1068.0,1352.0,4156
641,1068.5,1352.0,3610
642,1069.0,1352.5,4405
643,1069.5,1352.5,4648
644,1069.0,1352.0,4068
645,1069.5,1352.0,4095
646,1060.0,1351.5,3287
647,1060.5,1351.5,1982
648,1060.0,1351.0,1623
649,1060.5,1351.0,715
650,1061.5,1351.5,284
651,1062.0,1351.5,111
652,1062.5,1351.5,354
653,1063.0,1351.5,1727
654,1063.5,1351.5,3029
655,1063.0,1351.0,767
656,1063.5,1351.0,1471
657,1064.0,1351.5,2399
658,1064.5,1351.5,2922
659,1064.0,1351.0,2061
660,1064.5,1351.0,2253
661,1065.0,1351.5,4106
662,1065.5,1351.5,4094
663,1065.0,1351.0,4859
664,1065.5,1351.0,3579
665,1066.0,1351.5,3642
666,1066.5,1351.5,3523
667,1066.0,1351.0,2973
668,1066.5,1351.0,3487
669,1067.0,1351.5,3728
670,1067.5,1351.5,4113
671,1067.0,1351.0,3465
672,1067.5,1351.0,2954
673,1068.0,1351.5,3886
674,1068.5,1351.5,2414
675,1068.0,1351.0,2829
676,1068.5,1351.0,2420
677,1069.0,1351.5,3666
678,1069.5,1351.5,4677
679,1069.0,1351.0,2600
680,1069.5,1351.0,4226
681,1060.0,1350.5,79
682,1063.0,1350.5,16
683,1063.5,1350.5,1197
684,1063.0,1350.0,237
685,1063.5,1350.0,246
686,1064.0,1350.5,2127
687,1064.5,1350.5,3726
688,1064.0,1350.0,2086
689,1064.5,1350.0,1378
690,1065.0,1350.5,1597
691,1065.5,1350.5,1738
692,1065.0,1350.0,2456
693,1065.5,1350.0,2058
694,1066.0,1350.5,2553
695,1066.5,1350.5,3306
696,1066.0,1350.0,2950
697,1066.5,1350.0,2191
698,1067.0,1350.5,4156
699,1067.5,1350.5,3262
700,1067.0,1350.0,4499
701,1067.5,1350.0,2782
702,1068.0,1350.5,4428
703,1068.5,1350.5,2323
704,1068.0,1350.0,3872
705,1068.5,1350.0,2866
706,1069.0,1350.5,3478
707,1069.5,1350.5,4803
708,1069.0,1350.0,3744
709,1069.5,1350.0,4019
710,1072.5,1359.5,51
711,1072.5,1359.0,1
712,1074.0,1359.0,1
713,1075.0,1359.5,3162
714,1075.5,1359.5,63
715,1075.0,1359.0,109
716,1075.5,1359.0,2
717,1076.0,1359.5,2297
718,1076.5,1359.5,5518
719,1076.0,1359.0,1034
720,1076.5,1359.0,5742
721,1077.0,1359.5,4710
722,1077.5,1359.5,3510
723,1077.0,1359.0,4288
724,1077.5,1359.0,3908
725,1078.0,1359.5,785
726,1078.5,1359.5,5025
727,1078.0,1359.0,4565
728,1078.5,1359.0,6737
729,1079.0,1359.5,6423
730,1079.5,1359.5,1575
731,1079.0,1359.0,7290
732,1079.5,1359.0,2461
733,1073.5,1358.5,2
734,1074.5,1358.0,1773
735,1075.0,1358.5,1366
736,1075.5,1358.5,454
737,1075.0,1358.0,3558
738,1075.5,1358.0,2758
739,1076.0,1358.5,2125
740,1076.5,1358.5,648
741,1076.0,1358.0,4212
742,1076.5,1358.0,3380
743,1077.0,1358.5,3523
744,1077.5,1358.5,5530
745,1077.0,1358.0,3347
746,1077.5,1358.0,1774
747,1078.0,1358.5,5032
748,1078.5,1358.5,4766
749,1078.0,1358.0,2817
750,1078.5,1358.0,5178
751,1079.0,1358.5,4899
752,1079.5,1358.5,2848
753,1079.0,1358.0,3426
754,1079.5,1358.0,1289
755,1074.5,1357.5,290
756,1075.0,1357.5,3406
757,1075.5,1357.5,5485
758,1075.0,1357.0,83
759,1075.5,1357.0,945
760,1076.0,1357.5,4416
761,1076.5,1357.5,3413
762,1076.0,1357.0,2805
763,1076.5,1357.0,8270
764,1077.0,1357.5,3625
765,1077.5,1357.5,6220
766,1077.0,1357.0,3603
767,1077.5,1357.0,5083
768,1078.0,1357.5,2378
769,1078.5,1357.5,4007
770,1078.0,1357.0,5329
771,1078.5,1357.0,3546
772,1079.0,1357.5,4849
773,1079.5,1357.5,1379
774,1079.0,1357.0,2941
775,1079.5,1357.0,1503
776,1070.0,1356.0,23
777,1073.0,1356.0,1
778,1074.5,1356.5,55
779,1075.0,1356.5,1341
780,1075.5,1356.5,13
781,1075.0,1356.0,1988
782,1075.5,1356.0,1365
783,1076.0,1356.5,318
784,1076.5,1356.5,4839
785,1076.0,1356.0,1280
786,1076.5,1356.0,8
787,1077.0,1356.5,1762
788,1077.5,1356.5,4808
789,1077.0,1356.0,469
790,1077.5,1356.0,5099
791,1078.0,1356.5,4838
792,1078.5,1356.5,4545
793,1078.0,1356.0,6751
794,1078.5,1356.0,4672
795,1079.0,1356.5,1879
796,1079.5,1356.5,214
797,1079.0,1356.0,1296
798,1079.5,1356.0,242
799,1070.0,1355.5,366
800,1070.0,1355.0,1173
801,1070.5,1355.0,64
802,1073.0,1355.0,3
803,1073.5,1355.0,424
804,1074.0,1355.5,1989
805,1074.5,1355.5,865
806,1074.0,1355.0,2011
807,1074.5,1355.0,3301
808,1075.0,1355.5,1856
809,1075.5,1355.5,2241
810,1075.0,1355.0,4069
811,1075.5,1355.0,3564
812,1076.0,1355.5,4613
813,1076.5,1355.5,1932
814,1076.0,1355.0,1979
815,1076.5,1355.0,5723
816,1077.0,1355.5,257
817,1077.5,1355.5,531
818,1077.0,1355.0,3027
819,1077.5,1355.0,302
820,1078.0,1355.5,4792
821,1078.5,1355.5,4008
822,1078.0,1355.0,206
823,1078.5,1355.0,2764
824,1079.0,1355.5,2176
825,1079.5,1355.5,12
826,1079.0,1355.0,920
827,1079.5,1355.0,147
828,1070.0,1354.5,3196
829,1070.5,1354.5,1486
830,1070.0,1354.0,3190
831,1070.5,1354.0,3357
832,1071.0,1354.5,272
833,1071.5,1354.5,89
834,1071.0,1354.0,2723
835,1071.5,1354.0,1493
836,1072.0,1354.0,136
837,1072.5,1354.0,811
838,1073.0,1354.5,1030
839,1073.5,1354.5,915
840,1073.0,1354.0,2012
841,1073.5,1354.0,1618
842,1074.0,1354.5,236
843,1074.5,1354.5,780
844,1074.0,1354.0,1210
845,1074.5,1354.0,1375
846,1075.0,1354.5,1706
847,1075.5,1354.5,2505
848,1075.0,1354.0,3300
849,1075.5,1354.0,4391
850,1076.0,1354.5,3917
851,1076.5,1354.5,5306
852,1076.0,1354.0,4185
853,1076.5,1354.0,3974
854,1077.0,1354.5,5504
855,1077.5,1354.5,3279
856,1077.0,1354.0,4993
857,1077.5,1354.0,6340
858,1078.0,1354.5,408
859,1078.5,1354.5,587
860,1078.0,1354.0,3129
861,1078.5,1354.0,652
862,1079.0,1354.5,2785
863,1079.5,1354.5,2481
864,1079.0,1354.0,1240
865,1079.5,1354.0,4413
866,1070.0,1353.5,2641
867,1070.5,1353.5,2386
868,1070.0,1353.0,4784
869,1070.5,1353.0,2857
870,1071.0,1353.5,2436
871,1071.5,1353.5,2001
872,1071.0,1353.0,3600
873,1071.5,1353.0,3531
874,1072.0,1353.5,3130
875,1072.5,1353.5,4665
876,1072.0,1353.0,3615
877,1072.5,1353.0,4824
878,1073.0,1353.5,1699
879,1073.5,1353.5,3605
880,1073.0,1353.0,2787
881,1073.5,1353.0,2454
882,1074.0,1353.5,3856
883,1074.5,1353.5,2830
884,1074.0,1353.0,3815
885,1074.5,1353.0,4353
886,1075.0,1353.5,3136
887,1075.5,1353.5,2692
888,1075.0,1353.0,4154
889,1075.5,1353.0,1199
890,1076.0,1353.5,2869
891,1076.5,1353.5,2468
892,1076.0,1353.0,2089
893,1076.5,1353.0,1418
894,1077.0,1353.5,2684
895,1077.5,1353.5,4381
896,1077.0,1353.0,1563
897,1077.5,1353.0,3520
898,1078.0,1353.5,3080
899,1078.5,1353.5,3088
900,1078.0,1353.0,1336
901,1078.5,1353.0,4692
902,1079.0,1353.5,896
903,1079.5,1353.5,266
904,1079.0,1353.0,5619
905,1079.5,1353.0,2009
906,1070.0,1352.5,3312
907,1070.5,1352.5,2181
908,1070.0,1352.0,2258
909,1070.5,1352.0,3186
910,1071.0,1352.5,3420
911,1071.5,1352.5,2455
912,1071.0,1352.0,3874
913,1071.5,1352.0,3271
914,1072.0,1352.5,3753
915,1072.5,1352.5,4174
916,1072.0,1352.0,3901
917,1072.5,1352.0,3400
918,1073.0,1352.5,3397
919,1073.5,1352.5,1161
920,1073.0,1352.0,1011
921,1073.5,1352.0,315
922,1074.0,1352.5,2748
923,1074.5,1352.5,2506
924,1074.0,1352.0,2158
925,1074.5,1352.0,2578
926,1075.0,1352.5,2860
927,1075.5,1352.5,9
928,1075.0,1352.0,2205
929,1075.5,1352.0,631
930,1076.0,1352.5,4108
931,1076.5,1352.5,1637
932,1076.0,1352.0,2511
933,1076.5,1352.0,2420
934,1077.0,1352.5,1763
935,1077.5,1352.5,4170
936,1077.0,1352.0,90
937,1077.5,1352.0,3554
938,1078.0,1352.5,3435
939,1078.5,1352.5,4044
940,1078.0,1352.0,6114
941,1078.5,1352.0,4341
942,1079.0,1352.5,6057
943,1079.5,1352.5,3315
944,1079.0,1352.0,5292
945,1079.5,1352.0,1390
946,1070.0,1351.5,2309
947,1070.5,1351.5,2632
948,1070.0,1351.0,2290
949,1070.5,1351.0,3263
950,1071.0,1351.5,3774
951,1071.5,1351.5,5190
952,1071.0,1351.0,3325
