ID,center_x,center_y,jinkou
727,1067.0,1427.5,1
728,1067.5,1427.0,14
729,1068.5,1427.5,16
730,1068.0,1427.0,3
731,1068.5,1427.0,16
732,1069.0,1427.5,22
733,1069.0,1427.0,2
734,1062.5,1426.5,5
735,1063.0,1426.5,33
736,1063.5,1426.5,34
737,1063.0,1426.0,17
738,1065.5,1426.0,3
739,1066.5,1426.0,9
740,1061.5,1425.0,14
741,1062.0,1425.0,9
742,1063.0,1425.5,18
743,1063.5,1425.5,3
744,1063.0,1425.0,2
745,1063.5,1425.0,11
746,1065.0,1425.5,2
747,1065.5,1425.5,16
748,1065.0,1425.0,20
749,1065.5,1425.0,24
750,1066.0,1425.5,29
751,1066.5,1425.5,4
752,1066.0,1425.0,27
753,1066.5,1425.0,2
754,1068.5,1425.0,2
755,1069.0,1425.5,5
756,1069.0,1425.0,6
757,1060.0,1424.5,6
758,1060.5,1424.5,3
759,1060.5,1424.0,32
760,1061.0,1424.5,35
761,1061.5,1424.5,29
762,1061.0,1424.0,37
763,1061.5,1424.0,6
764,1062.0,1424.5,35
765,1062.5,1424.5,76
766,1062.0,1424.0,1
767,1062.5,1424.0,4
768,1065.0,1424.5,3
769,1065.5,1424.5,14
770,1065.0,1424.0,36
771,1065.5,1424.0,21
772,1066.0,1424.5,38
773,1066.5,1424.5,4
774,1066.0,1424.0,10
775,1066.5,1424.0,14
776,1067.5,1424.5,3
777,1067.0,1424.0,42
778,1067.5,1424.0,23
779,1068.5,1424.5,9
780,1068.0,1424.0,20
781,1068.5,1424.0,9
782,1069.0,1424.5,5
783,1069.5,1424.5,5
784,1069.0,1424.0,4
785,1060.0,1423.5,19
786,1060.5,1423.5,22
787,1060.0,1423.0,22
788,1061.5,1423.5,38
789,1061.5,1423.0,30
790,1062.0,1423.5,28
791,1062.5,1423.5,22
792,1062.0,1423.0,9
793,1066.0,1423.5,26
794,1066.5,1423.5,17
795,1066.0,1423.0,35
796,1067.0,1423.5,9
797,1067.5,1423.0,5
798,1069.0,1423.5,19
799,1069.0,1423.0,28
800,1069.5,1423.0,58
801,1060.0,1422.5,65
802,1060.0,1422.0,250
803,1061.5,1422.5,58
804,1061.0,1422.0,7
805,1061.5,1422.0,185
806,1062.0,1422.0,9
807,1063.0,1422.5,4
808,1063.0,1422.0,13
809,1064.5,1422.0,2
810,1065.5,1422.5,19
811,1065.5,1422.0,32
812,1066.0,1422.5,58
813,1066.0,1422.0,62
814,1067.0,1422.5,33
815,1067.5,1422.5,178
816,1067.0,1422.0,8
817,1067.5,1422.0,192
818,1068.0,1422.5,92
819,1068.5,1422.5,4
820,1068.0,1422.0,198
821,1068.5,1422.0,217
822,1069.0,1422.5,8
823,1069.5,1422.5,22
824,1069.0,1422.0,6
825,1069.5,1422.0,41
826,1060.0,1421.5,657
827,1060.5,1421.5,257
828,1060.0,1421.0,760
829,1060.5,1421.0,134
830,1061.5,1421.5,74
831,1061.0,1421.0,131
832,1061.5,1421.0,134
833,1062.0,1421.5,119
834,1062.5,1421.5,34
835,1062.0,1421.0,341
836,1062.5,1421.0,184
837,1063.0,1421.5,23
838,1063.0,1421.0,157
839,1063.5,1421.0,70
840,1064.5,1421.5,148
841,1064.0,1421.0,164
842,1064.5,1421.0,363
843,1065.0,1421.5,165
844,1065.5,1421.5,25
845,1065.0,1421.0,795
846,1065.5,1421.0,219
847,1066.0,1421.5,82
848,1066.0,1421.0,57
849,1066.5,1421.0,7
850,1067.0,1421.5,31
851,1067.5,1421.5,73
852,1067.0,1421.0,174
853,1067.5,1421.0,71
854,1068.0,1421.5,4
855,1068.5,1421.5,7
856,1068.0,1421.0,43
857,1068.5,1421.0,11
858,1069.0,1421.5,15
859,1069.5,1421.5,49
860,1069.5,1421.0,8
861,1060.0,1420.5,271
862,1060.5,1420.5,588
863,1060.0,1420.0,65
864,1060.5,1420.0,64
865,1061.0,1420.5,473
866,1061.5,1420.5,540
867,1061.5,1420.0,106
868,1062.0,1420.5,430
869,1062.5,1420.5,424
870,1062.0,1420.0,150
871,1062.5,1420.0,467
872,1063.0,1420.5,496
873,1063.5,1420.5,197
874,1063.0,1420.0,327
875,1063.5,1420.0,700
876,1064.0,1420.5,139
877,1064.5,1420.5,569
878,1064.0,1420.0,274
879,1064.5,1420.0,231
880,1065.0,1420.5,17
881,1065.5,1420.5,31
882,1066.0,1420.5,75
883,1066.5,1420.5,52
884,1067.0,1420.5,31
885,1067.5,1420.5,35
886,1067.0,1420.0,26
887,1067.5,1420.0,16
888,1068.0,1420.5,9
